leave_id,employee_id,leave_type,start_date,end_date,status,created_at
1713,72,annual,2020-03-03,2020-03-07,rejected,2026-04-05 21:50:05.069527
1714,72,annual,2020-01-28,2020-02-04,approved,2026-04-05 21:50:05.069527
1715,72,annual,2024-01-12,2024-01-24,approved,2026-04-05 21:50:05.069527
1716,72,annual,2021-02-15,2021-02-19,approved,2026-04-05 21:50:05.069527
1717,72,sick,2021-06-22,2021-06-25,approved,2026-04-05 21:50:05.069527
1718,79,annual,2020-01-27,2020-01-31,approved,2026-04-05 21:50:05.069527
1719,79,annual,2021-11-26,2021-11-30,approved,2026-04-05 21:50:05.069527
1720,94,annual,2022-02-23,2022-03-02,approved,2026-04-05 21:50:05.069527
1721,94,annual,2022-08-07,2022-08-11,approved,2026-04-05 21:50:05.069527
1722,94,annual,2022-05-05,2022-05-18,approved,2026-04-05 21:50:05.069527
1723,116,sick,2023-08-09,2023-08-10,approved,2026-04-05 21:50:05.069527
1724,116,annual,2023-03-15,2023-03-22,approved,2026-04-05 21:50:05.069527
1725,116,annual,2022-12-19,2022-12-30,approved,2026-04-05 21:50:05.069527
1726,116,annual,2023-11-27,2023-12-10,approved,2026-04-05 21:50:05.069527
1727,116,maternity,2022-02-21,2022-04-29,approved,2026-04-05 21:50:05.069527
1728,116,sick,2021-11-08,2021-11-13,approved,2026-04-05 21:50:05.069527
1729,120,annual,2023-12-20,2024-01-04,rejected,2026-04-05 21:50:05.069527
1730,120,annual,2022-07-27,2022-08-04,rejected,2026-04-05 21:50:05.069527
1731,120,annual,2023-05-18,2023-05-28,approved,2026-04-05 21:50:05.069527
1732,120,annual,2020-11-13,2020-11-22,approved,2026-04-05 21:50:05.069527
1733,120,annual,2020-01-23,2020-02-02,approved,2026-04-05 21:50:05.069527
1734,135,sick,2024-05-08,2024-05-10,approved,2026-04-05 21:50:05.069527
1735,135,sick,2023-03-08,2023-03-10,approved,2026-04-05 21:50:05.069527
1736,135,annual,2022-05-28,2022-06-12,approved,2026-04-05 21:50:05.069527
1737,135,annual,2022-07-16,2022-07-23,rejected,2026-04-05 21:50:05.069527
1738,135,annual,2020-12-01,2020-12-14,approved,2026-04-05 21:50:05.069527
1739,135,annual,2024-02-05,2024-02-20,approved,2026-04-05 21:50:05.069527
1740,139,maternity,2020-07-17,2020-10-04,approved,2026-04-05 21:50:05.069527
1741,139,annual,2022-11-10,2022-11-21,pending,2026-04-05 21:50:05.069527
1742,139,sick,2022-05-09,2022-05-13,approved,2026-04-05 21:50:05.069527
1743,144,annual,2022-10-07,2022-10-14,approved,2026-04-05 21:50:05.069527
1744,144,maternity,2022-05-10,2022-07-18,approved,2026-04-05 21:50:05.069527
1745,144,annual,2022-03-22,2022-04-05,approved,2026-04-05 21:50:05.069527
1746,144,sick,2022-07-17,2022-07-21,approved,2026-04-05 21:50:05.069527
1747,146,annual,2021-08-08,2021-08-17,approved,2026-04-05 21:50:05.069527
1748,146,paternity,2021-04-10,2021-04-20,pending,2026-04-05 21:50:05.069527
1749,146,annual,2024-05-26,2024-06-10,approved,2026-04-05 21:50:05.069527
1750,146,annual,2022-01-16,2022-01-23,approved,2026-04-05 21:50:05.069527
1751,146,sick,2020-06-25,2020-06-27,approved,2026-04-05 21:50:05.069527
1752,146,annual,2023-06-09,2023-06-17,approved,2026-04-05 21:50:05.069527
1753,148,sick,2022-09-19,2022-09-22,approved,2026-04-05 21:50:05.069527
1754,148,sick,2021-03-10,2021-03-12,approved,2026-04-05 21:50:05.069527
1755,148,annual,2020-03-20,2020-03-27,approved,2026-04-05 21:50:05.069527
1756,148,annual,2024-03-25,2024-04-02,approved,2026-04-05 21:50:05.069527
1757,148,paternity,2022-07-07,2022-07-21,approved,2026-04-05 21:50:05.069527
1758,159,sick,2022-03-17,2022-03-21,approved,2026-04-05 21:50:05.069527
1759,159,paternity,2023-07-24,2023-08-06,approved,2026-04-05 21:50:05.069527
1760,175,annual,2023-06-11,2023-06-14,approved,2026-04-05 21:50:05.069527
1761,175,sick,2023-04-21,2023-04-24,approved,2026-04-05 21:50:05.069527
1762,175,annual,2020-04-19,2020-04-26,approved,2026-04-05 21:50:05.069527
1763,175,annual,2021-08-13,2021-08-27,approved,2026-04-05 21:50:05.069527
1764,175,unpaid,2022-12-02,2022-12-30,approved,2026-04-05 21:50:05.069527
1765,175,annual,2021-11-21,2021-11-26,approved,2026-04-05 21:50:05.069527
1766,176,annual,2024-01-18,2024-01-22,approved,2026-04-05 21:50:05.069527
1767,176,annual,2023-01-18,2023-01-29,approved,2026-04-05 21:50:05.069527
1768,176,annual,2024-04-25,2024-05-06,approved,2026-04-05 21:50:05.069527
1769,176,sick,2022-07-21,2022-07-23,approved,2026-04-05 21:50:05.069527
1770,176,annual,2021-06-12,2021-06-27,approved,2026-04-05 21:50:05.069527
1771,176,sick,2021-07-16,2021-07-19,rejected,2026-04-05 21:50:05.069527
1772,21,sick,2022-07-01,2022-07-03,approved,2026-04-05 21:50:05.069527
1773,21,annual,2020-10-30,2020-11-09,approved,2026-04-05 21:50:05.069527
1774,21,annual,2024-01-02,2024-01-16,approved,2026-04-05 21:50:05.069527
1775,21,sick,2021-02-01,2021-02-02,approved,2026-04-05 21:50:05.069527
1776,21,sick,2022-03-14,2022-03-18,approved,2026-04-05 21:50:05.069527
1777,50,sick,2021-07-22,2021-07-27,approved,2026-04-05 21:50:05.069527
1778,50,unpaid,2022-11-08,2022-11-24,approved,2026-04-05 21:50:05.069527
1779,50,annual,2020-10-04,2020-10-07,pending,2026-04-05 21:50:05.069527
1780,50,maternity,2021-11-21,2022-01-30,approved,2026-04-05 21:50:05.069527
1781,50,annual,2023-01-08,2023-01-20,approved,2026-04-05 21:50:05.069527
1782,52,sick,2021-11-24,2021-11-29,approved,2026-04-05 21:50:05.069527
1783,52,annual,2022-08-12,2022-08-16,approved,2026-04-05 21:50:05.069527
1784,57,sick,2023-07-30,2023-07-31,approved,2026-04-05 21:50:05.069527
1785,57,annual,2022-10-26,2022-11-08,pending,2026-04-05 21:50:05.069527
1786,57,sick,2023-02-28,2023-03-04,approved,2026-04-05 21:50:05.069527
1787,57,annual,2022-03-20,2022-04-03,approved,2026-04-05 21:50:05.069527
1788,57,annual,2022-07-02,2022-07-07,approved,2026-04-05 21:50:05.069527
1789,57,annual,2023-12-11,2023-12-22,approved,2026-04-05 21:50:05.069527
1790,66,maternity,2020-12-31,2021-03-13,approved,2026-04-05 21:50:05.069527
1791,66,annual,2024-01-01,2024-01-10,approved,2026-04-05 21:50:05.069527
1792,66,annual,2020-06-15,2020-06-24,approved,2026-04-05 21:50:05.069527
1793,66,maternity,2020-08-09,2020-10-26,approved,2026-04-05 21:50:05.069527
1794,66,annual,2024-01-07,2024-01-17,approved,2026-04-05 21:50:05.069527
1795,77,sick,2021-08-27,2021-09-01,rejected,2026-04-05 21:50:05.069527
1796,77,maternity,2024-04-03,2024-06-24,rejected,2026-04-05 21:50:05.069527
1797,77,annual,2021-01-07,2021-01-22,approved,2026-04-05 21:50:05.069527
1798,80,annual,2023-03-31,2023-04-03,approved,2026-04-05 21:50:05.069527
1799,80,paternity,2022-07-15,2022-07-25,approved,2026-04-05 21:50:05.069527
1800,80,annual,2023-07-07,2023-07-11,approved,2026-04-05 21:50:05.069527
1801,80,annual,2020-06-16,2020-06-22,approved,2026-04-05 21:50:05.069527
1802,112,annual,2021-04-13,2021-04-22,pending,2026-04-05 21:50:05.069527
1803,112,annual,2021-03-02,2021-03-08,approved,2026-04-05 21:50:05.069527
1804,112,annual,2021-09-14,2021-09-24,approved,2026-04-05 21:50:05.069527
1805,126,annual,2022-11-30,2022-12-14,rejected,2026-04-05 21:50:05.069527
1806,126,annual,2023-06-25,2023-06-28,approved,2026-04-05 21:50:05.069527
1807,126,annual,2023-11-22,2023-11-28,approved,2026-04-05 21:50:05.069527
1808,126,annual,2021-03-20,2021-03-24,approved,2026-04-05 21:50:05.069527
1809,126,annual,2022-09-09,2022-09-21,approved,2026-04-05 21:50:05.069527
1810,127,annual,2021-07-14,2021-07-20,approved,2026-04-05 21:50:05.069527
1811,127,annual,2020-09-08,2020-09-20,approved,2026-04-05 21:50:05.069527
1812,151,annual,2024-02-23,2024-02-29,pending,2026-04-05 21:50:05.069527
1813,151,sick,2022-10-30,2022-11-02,approved,2026-04-05 21:50:05.069527
1814,151,annual,2021-07-03,2021-07-13,approved,2026-04-05 21:50:05.069527
1815,151,annual,2022-08-31,2022-09-09,approved,2026-04-05 21:50:05.069527
1816,164,annual,2020-06-29,2020-07-06,approved,2026-04-05 21:50:05.069527
1817,164,annual,2020-01-15,2020-01-28,approved,2026-04-05 21:50:05.069527
1818,165,sick,2023-11-05,2023-11-09,rejected,2026-04-05 21:50:05.069527
1819,165,annual,2022-04-29,2022-05-06,approved,2026-04-05 21:50:05.069527
1820,167,annual,2021-10-12,2021-10-18,approved,2026-04-05 21:50:05.069527
1821,167,annual,2021-06-07,2021-06-18,approved,2026-04-05 21:50:05.069527
1822,167,sick,2021-05-07,2021-05-08,approved,2026-04-05 21:50:05.069527
1823,167,sick,2024-03-01,2024-03-04,approved,2026-04-05 21:50:05.069527
1824,183,sick,2020-09-30,2020-10-04,approved,2026-04-05 21:50:05.069527
1825,183,paternity,2021-02-06,2021-02-17,approved,2026-04-05 21:50:05.069527
1826,183,sick,2023-09-09,2023-09-11,approved,2026-04-05 21:50:05.069527
1827,183,paternity,2023-08-27,2023-09-07,approved,2026-04-05 21:50:05.069527
1828,183,annual,2023-06-07,2023-06-16,approved,2026-04-05 21:50:05.069527
1829,184,sick,2023-08-25,2023-08-26,approved,2026-04-05 21:50:05.069527
1830,184,annual,2024-01-23,2024-02-02,approved,2026-04-05 21:50:05.069527
1831,184,maternity,2023-04-05,2023-07-03,approved,2026-04-05 21:50:05.069527
1832,184,annual,2020-01-15,2020-01-30,approved,2026-04-05 21:50:05.069527
1833,191,annual,2020-04-27,2020-05-01,approved,2026-04-05 21:50:05.069527
1834,191,maternity,2021-09-11,2021-11-12,approved,2026-04-05 21:50:05.069527
1835,191,annual,2023-03-05,2023-03-15,approved,2026-04-05 21:50:05.069527
1836,191,annual,2020-02-13,2020-02-24,approved,2026-04-05 21:50:05.069527
1837,191,maternity,2022-09-28,2022-12-22,approved,2026-04-05 21:50:05.069527
1838,191,annual,2021-08-15,2021-08-25,rejected,2026-04-05 21:50:05.069527
1839,194,annual,2020-02-25,2020-03-09,approved,2026-04-05 21:50:05.069527
1840,194,unpaid,2020-01-13,2020-02-08,approved,2026-04-05 21:50:05.069527
1841,194,annual,2022-02-12,2022-02-26,approved,2026-04-05 21:50:05.069527
1842,194,annual,2021-12-03,2021-12-08,approved,2026-04-05 21:50:05.069527
1843,199,sick,2022-12-05,2022-12-07,approved,2026-04-05 21:50:05.069527
1844,199,annual,2022-08-27,2022-08-31,approved,2026-04-05 21:50:05.069527
1845,199,annual,2021-02-04,2021-02-16,approved,2026-04-05 21:50:05.069527
1846,20,annual,2020-11-15,2020-11-29,approved,2026-04-05 21:50:05.069527
1847,20,annual,2023-04-06,2023-04-16,approved,2026-04-05 21:50:05.069527
1848,20,annual,2024-04-12,2024-04-24,pending,2026-04-05 21:50:05.069527
1849,22,sick,2022-08-09,2022-08-11,approved,2026-04-05 21:50:05.069527
1850,22,annual,2021-06-02,2021-06-07,approved,2026-04-05 21:50:05.069527
1851,22,paternity,2020-07-21,2020-07-31,approved,2026-04-05 21:50:05.069527
1852,22,sick,2020-05-22,2020-05-23,approved,2026-04-05 21:50:05.069527
1853,29,annual,2022-07-15,2022-07-28,approved,2026-04-05 21:50:05.069527
1854,29,sick,2022-06-22,2022-06-24,approved,2026-04-05 21:50:05.069527
1855,29,annual,2023-11-17,2023-11-27,approved,2026-04-05 21:50:05.069527
1856,36,annual,2022-11-15,2022-11-27,approved,2026-04-05 21:50:05.069527
1857,36,unpaid,2023-09-09,2023-09-28,approved,2026-04-05 21:50:05.069527
1858,36,annual,2021-02-19,2021-02-23,approved,2026-04-05 21:50:05.069527
1859,36,sick,2022-11-30,2022-12-05,rejected,2026-04-05 21:50:05.069527
1860,38,unpaid,2024-03-02,2024-03-12,approved,2026-04-05 21:50:05.069527
1861,38,sick,2023-01-21,2023-01-25,approved,2026-04-05 21:50:05.069527
1862,38,annual,2021-08-08,2021-08-12,approved,2026-04-05 21:50:05.069527
1863,38,annual,2021-05-27,2021-06-07,approved,2026-04-05 21:50:05.069527
1864,42,annual,2023-06-07,2023-06-10,pending,2026-04-05 21:50:05.069527
1865,42,annual,2020-02-29,2020-03-06,pending,2026-04-05 21:50:05.069527
1866,42,sick,2021-12-10,2021-12-11,approved,2026-04-05 21:50:05.069527
1867,42,annual,2021-11-27,2021-12-05,approved,2026-04-05 21:50:05.069527
1868,45,annual,2021-02-11,2021-02-15,pending,2026-04-05 21:50:05.069527
1869,45,unpaid,2021-10-18,2021-10-28,approved,2026-04-05 21:50:05.069527
1870,45,paternity,2020-03-09,2020-03-23,approved,2026-04-05 21:50:05.069527
1871,45,sick,2024-04-16,2024-04-18,approved,2026-04-05 21:50:05.069527
1872,45,annual,2021-06-09,2021-06-23,approved,2026-04-05 21:50:05.069527
1873,51,sick,2021-01-17,2021-01-22,rejected,2026-04-05 21:50:05.069527
1874,51,annual,2023-02-12,2023-02-27,approved,2026-04-05 21:50:05.069527
1875,51,annual,2020-04-26,2020-05-10,rejected,2026-04-05 21:50:05.069527
1876,51,annual,2023-03-11,2023-03-19,approved,2026-04-05 21:50:05.069527
1877,51,sick,2022-03-05,2022-03-10,approved,2026-04-05 21:50:05.069527
1878,51,paternity,2020-05-30,2020-06-14,approved,2026-04-05 21:50:05.069527
1879,54,annual,2020-05-29,2020-06-04,approved,2026-04-05 21:50:05.069527
1880,54,unpaid,2020-12-01,2020-12-18,approved,2026-04-05 21:50:05.069527
1881,54,paternity,2020-03-02,2020-03-15,rejected,2026-04-05 21:50:05.069527
1882,54,annual,2020-05-29,2020-06-03,approved,2026-04-05 21:50:05.069527
1883,54,annual,2020-12-25,2020-12-29,approved,2026-04-05 21:50:05.069527
1884,54,annual,2023-07-18,2023-07-25,approved,2026-04-05 21:50:05.069527
1885,59,annual,2023-10-12,2023-10-16,approved,2026-04-05 21:50:05.069527
1886,59,annual,2023-03-27,2023-04-01,approved,2026-04-05 21:50:05.069527
1887,59,annual,2021-01-18,2021-02-02,pending,2026-04-05 21:50:05.069527
1888,59,unpaid,2022-02-24,2022-03-13,approved,2026-04-05 21:50:05.069527
1889,59,sick,2024-01-13,2024-01-17,approved,2026-04-05 21:50:05.069527
1890,59,annual,2021-04-20,2021-04-28,approved,2026-04-05 21:50:05.069527
1891,74,annual,2021-09-30,2021-10-09,approved,2026-04-05 21:50:05.069527
1892,74,sick,2020-01-29,2020-01-31,approved,2026-04-05 21:50:05.069527
1893,74,annual,2022-07-24,2022-07-31,approved,2026-04-05 21:50:05.069527
1894,74,annual,2023-07-31,2023-08-04,approved,2026-04-05 21:50:05.069527
1895,75,annual,2020-11-09,2020-11-22,approved,2026-04-05 21:50:05.069527
1896,75,annual,2022-04-18,2022-04-28,approved,2026-04-05 21:50:05.069527
1897,75,annual,2021-03-02,2021-03-16,approved,2026-04-05 21:50:05.069527
1898,75,annual,2023-07-25,2023-08-09,rejected,2026-04-05 21:50:05.069527
1899,75,annual,2020-11-21,2020-11-28,rejected,2026-04-05 21:50:05.069527
1900,75,annual,2024-05-08,2024-05-15,approved,2026-04-05 21:50:05.069527
1901,81,annual,2020-12-31,2021-01-05,rejected,2026-04-05 21:50:05.069527
1902,81,sick,2022-05-28,2022-06-01,approved,2026-04-05 21:50:05.069527
1903,81,annual,2020-12-20,2020-12-24,approved,2026-04-05 21:50:05.069527
1904,81,sick,2020-11-26,2020-12-01,rejected,2026-04-05 21:50:05.069527
1905,81,annual,2024-03-26,2024-04-08,approved,2026-04-05 21:50:05.069527
1906,86,annual,2021-09-09,2021-09-22,approved,2026-04-05 21:50:05.069527
1907,86,sick,2021-09-12,2021-09-15,rejected,2026-04-05 21:50:05.069527
1908,86,sick,2022-03-28,2022-03-31,approved,2026-04-05 21:50:05.069527
1909,86,sick,2021-09-18,2021-09-21,approved,2026-04-05 21:50:05.069527
1910,86,annual,2023-01-17,2023-02-01,approved,2026-04-05 21:50:05.069527
1911,87,annual,2023-06-27,2023-07-09,approved,2026-04-05 21:50:05.069527
1912,87,annual,2022-07-06,2022-07-21,approved,2026-04-05 21:50:05.069527
1913,87,annual,2021-05-13,2021-05-25,approved,2026-04-05 21:50:05.069527
1914,87,annual,2020-05-02,2020-05-13,rejected,2026-04-05 21:50:05.069527
1915,87,sick,2024-03-22,2024-03-23,approved,2026-04-05 21:50:05.069527
1916,87,annual,2021-10-07,2021-10-22,approved,2026-04-05 21:50:05.069527
1917,101,annual,2024-02-02,2024-02-06,pending,2026-04-05 21:50:05.069527
1918,101,annual,2022-10-24,2022-11-05,approved,2026-04-05 21:50:05.069527
1919,102,annual,2021-12-29,2022-01-07,approved,2026-04-05 21:50:05.069527
1920,102,annual,2020-01-09,2020-01-22,approved,2026-04-05 21:50:05.069527
1921,102,maternity,2020-02-09,2020-04-27,rejected,2026-04-05 21:50:05.069527
1922,102,annual,2020-10-03,2020-10-12,approved,2026-04-05 21:50:05.069527
1923,102,sick,2020-12-09,2020-12-13,approved,2026-04-05 21:50:05.069527
1924,102,annual,2024-03-15,2024-03-27,approved,2026-04-05 21:50:05.069527
1925,103,annual,2021-04-08,2021-04-17,approved,2026-04-05 21:50:05.069527
1926,103,sick,2020-10-06,2020-10-09,approved,2026-04-05 21:50:05.069527
1927,103,sick,2024-05-08,2024-05-11,pending,2026-04-05 21:50:05.069527
1928,103,annual,2020-08-21,2020-08-31,approved,2026-04-05 21:50:05.069527
1929,131,annual,2020-11-10,2020-11-23,approved,2026-04-05 21:50:05.069527
1930,131,sick,2022-03-06,2022-03-08,approved,2026-04-05 21:50:05.069527
1931,131,maternity,2021-12-19,2022-03-09,approved,2026-04-05 21:50:05.069527
1932,131,annual,2023-11-20,2023-11-28,approved,2026-04-05 21:50:05.069527
1933,10,sick,2022-07-08,2022-07-09,approved,2026-04-05 21:50:05.069527
1934,10,sick,2022-03-31,2022-04-02,approved,2026-04-05 21:50:05.069527
1935,10,annual,2023-12-13,2023-12-27,approved,2026-04-05 21:50:05.069527
1936,13,annual,2020-06-04,2020-06-14,approved,2026-04-05 21:50:05.069527
1937,13,sick,2020-11-06,2020-11-08,approved,2026-04-05 21:50:05.069527
1938,13,sick,2021-06-26,2021-06-29,approved,2026-04-05 21:50:05.069527
1939,13,annual,2020-05-02,2020-05-10,approved,2026-04-05 21:50:05.069527
1940,13,unpaid,2022-06-21,2022-07-06,approved,2026-04-05 21:50:05.069527
1941,46,annual,2023-01-24,2023-02-04,approved,2026-04-05 21:50:05.069527
1942,46,annual,2022-08-29,2022-09-13,approved,2026-04-05 21:50:05.069527
1943,46,annual,2023-08-16,2023-08-28,approved,2026-04-05 21:50:05.069527
1944,49,annual,2020-12-26,2021-01-09,approved,2026-04-05 21:50:05.069527
1945,49,maternity,2020-10-22,2021-01-02,rejected,2026-04-05 21:50:05.069527
1946,49,annual,2020-05-22,2020-05-30,approved,2026-04-05 21:50:05.069527
1947,53,annual,2020-01-31,2020-02-09,approved,2026-04-05 21:50:05.069527
1948,53,unpaid,2021-03-05,2021-04-04,approved,2026-04-05 21:50:05.069527
1949,53,annual,2021-06-13,2021-06-17,approved,2026-04-05 21:50:05.069527
1950,53,annual,2022-10-18,2022-10-21,approved,2026-04-05 21:50:05.069527
1951,53,annual,2023-01-15,2023-01-22,approved,2026-04-05 21:50:05.069527
1952,65,sick,2023-09-21,2023-09-23,approved,2026-04-05 21:50:05.069527
1953,65,annual,2022-04-13,2022-04-26,approved,2026-04-05 21:50:05.069527
1954,65,annual,2020-10-15,2020-10-22,approved,2026-04-05 21:50:05.069527
1955,85,maternity,2023-03-03,2023-05-17,approved,2026-04-05 21:50:05.069527
1956,85,annual,2022-11-30,2022-12-11,pending,2026-04-05 21:50:05.069527
1957,90,annual,2021-07-22,2021-08-02,approved,2026-04-05 21:50:05.069527
1958,90,sick,2020-12-19,2020-12-23,approved,2026-04-05 21:50:05.069527
1959,90,sick,2023-05-30,2023-06-02,approved,2026-04-05 21:50:05.069527
1960,92,annual,2023-05-28,2023-06-05,rejected,2026-04-05 21:50:05.069527
1961,92,paternity,2023-11-19,2023-12-01,approved,2026-04-05 21:50:05.069527
1962,92,annual,2022-04-24,2022-05-08,approved,2026-04-05 21:50:05.069527
1963,92,maternity,2023-04-13,2023-07-04,approved,2026-04-05 21:50:05.069527
1964,97,annual,2024-01-25,2024-01-29,pending,2026-04-05 21:50:05.069527
1965,97,sick,2023-08-03,2023-08-08,approved,2026-04-05 21:50:05.069527
1966,97,annual,2021-06-02,2021-06-06,approved,2026-04-05 21:50:05.069527
1967,97,sick,2020-12-17,2020-12-20,approved,2026-04-05 21:50:05.069527
1968,97,sick,2021-02-15,2021-02-20,approved,2026-04-05 21:50:05.069527
1969,97,annual,2020-07-01,2020-07-08,approved,2026-04-05 21:50:05.069527
1970,138,annual,2021-05-10,2021-05-20,approved,2026-04-05 21:50:05.069527
1971,138,annual,2020-11-18,2020-11-23,approved,2026-04-05 21:50:05.069527
1972,150,annual,2023-07-16,2023-07-19,rejected,2026-04-05 21:50:05.069527
1973,150,annual,2024-02-08,2024-02-22,approved,2026-04-05 21:50:05.069527
1974,150,sick,2023-09-23,2023-09-24,pending,2026-04-05 21:50:05.069527
1975,150,annual,2021-07-17,2021-07-24,rejected,2026-04-05 21:50:05.069527
1976,150,sick,2023-03-25,2023-03-30,approved,2026-04-05 21:50:05.069527
1977,153,unpaid,2023-01-19,2023-01-30,approved,2026-04-05 21:50:05.069527
1978,153,annual,2020-03-30,2020-04-13,approved,2026-04-05 21:50:05.069527
1979,153,annual,2021-02-09,2021-02-21,approved,2026-04-05 21:50:05.069527
1980,158,paternity,2024-02-09,2024-02-20,approved,2026-04-05 21:50:05.069527
1981,158,unpaid,2024-02-25,2024-03-19,approved,2026-04-05 21:50:05.069527
1982,158,annual,2020-12-16,2020-12-28,approved,2026-04-05 21:50:05.069527
1983,158,sick,2023-07-01,2023-07-06,approved,2026-04-05 21:50:05.069527
1984,158,unpaid,2023-10-01,2023-10-25,approved,2026-04-05 21:50:05.069527
1985,158,annual,2020-05-22,2020-05-27,approved,2026-04-05 21:50:05.069527
1986,178,unpaid,2020-07-15,2020-08-13,approved,2026-04-05 21:50:05.069527
1987,178,annual,2022-03-23,2022-03-28,approved,2026-04-05 21:50:05.069527
1988,178,paternity,2022-09-03,2022-09-18,approved,2026-04-05 21:50:05.069527
1989,179,annual,2020-02-08,2020-02-17,approved,2026-04-05 21:50:05.069527
1990,179,paternity,2021-11-26,2021-12-09,approved,2026-04-05 21:50:05.069527
1991,198,sick,2022-11-17,2022-11-19,approved,2026-04-05 21:50:05.069527
1992,198,annual,2024-05-31,2024-06-07,approved,2026-04-05 21:50:05.069527
1993,198,sick,2020-10-22,2020-10-25,approved,2026-04-05 21:50:05.069527
1994,198,annual,2023-09-06,2023-09-15,approved,2026-04-05 21:50:05.069527
1995,198,annual,2022-02-11,2022-02-24,approved,2026-04-05 21:50:05.069527
1996,209,annual,2024-02-06,2024-02-10,approved,2026-04-05 21:50:05.069527
1997,209,annual,2022-12-10,2022-12-22,approved,2026-04-05 21:50:05.069527
1998,209,annual,2023-04-10,2023-04-23,approved,2026-04-05 21:50:05.069527
1999,209,annual,2021-04-06,2021-04-17,approved,2026-04-05 21:50:05.069527
2000,217,annual,2020-06-18,2020-06-21,approved,2026-04-05 21:50:05.069527
2001,217,annual,2020-02-06,2020-02-14,rejected,2026-04-05 21:50:05.069527
2002,217,unpaid,2021-05-02,2021-05-13,approved,2026-04-05 21:50:05.069527
2003,217,annual,2024-04-19,2024-04-30,approved,2026-04-05 21:50:05.069527
